 1 	 0.43103448275862066
 2 	 0.3939393939393939
 3 	 0.4583333333333333
 4 	 0.44
 5 	 0.4642857142857143
 6 	 0.42857142857142855
 7 	 0.45714285714285713
 8 	 0.42857142857142855
 9 	 0.5094339622641509
 10 	 0.4782608695652174
 11 	 0.43478260869565216
 12 	 0.45652173913043476
 13 	 0.4318181818181818
 14 	 0.43434343434343436
 15 	 0.4142857142857143
 16 	 0.38333333333333336
 17 	 0.3939393939393939
 18 	 0.47058823529411764
 19 	 0.39622641509433965
 20 	 0.3953488372093023
 21 	 0.4634146341463415
 22 	 0.4782608695652174
 23 	 0.42857142857142855
 24 	 0.4146341463414634
 25 	 0.4142857142857143
 26 	 0.4098360655737705
 27 	 0.4642857142857143
 28 	 0.42857142857142855
 29 	 0.4603174603174603
 30 	 0.4722222222222222
 31 	 0.5111111111111111
 32 	 0.41304347826086957
 33 	 0.3717948717948718
 34 	 0.43478260869565216
 35 	 0.4074074074074074
 36 	 0.4473684210526316
 37 	 0.41414141414141414
 38 	 0.43478260869565216
 39 	 0.4727272727272727
 40 	 0.43243243243243246
 41 	 0.42424242424242425
 42 	 0.48
 43 	 0.43243243243243246
 44 	 0.5094339622641509
 45 	 0.4
 46 	 0.42857142857142855
 47 	 0.3902439024390244
 48 	 0.40404040404040403
 49 	 0.40425531914893614
 50 	 0.5194805194805194
 51 	 0.40404040404040403
 52 	 0.4090909090909091
 53 	 0.4722222222222222
 54 	 0.41975308641975306
 55 	 0.5
 56 	 0.47368421052631576
 57 	 0.4186046511627907
 58 	 0.41975308641975306
 59 	 0.4020618556701031
 60 	 0.45714285714285713
 61 	 0.43243243243243246
 62 	 0.4222222222222222
 63 	 0.44871794871794873
 64 	 0.4166666666666667
 65 	 0.3974358974358974
 66 	 0.3974358974358974
 67 	 0.5
 68 	 0.3838383838383838
 69 	 0.4878048780487805
 70 	 0.4827586206896552
 71 	 0.40404040404040403
 72 	 0.43333333333333335
 73 	 0.4418604651162791
 74 	 0.42
 75 	 0.4411764705882353
 76 	 0.3939393939393939
 77 	 0.38028169014084506
 78 	 0.4642857142857143
 79 	 0.4411764705882353
 80 	 0.39622641509433965
 81 	 0.3950617283950617
 82 	 0.4594594594594595
 83 	 0.4883720930232558
 84 	 0.5111111111111111
 85 	 0.4594594594594595
 86 	 0.4594594594594595
 87 	 0.4166666666666667
 88 	 0.4583333333333333
 89 	 0.4878048780487805
 90 	 0.43243243243243246
 91 	 0.5405405405405406
 92 	 0.43103448275862066
 93 	 0.3939393939393939
 94 	 0.4146341463414634
 95 	 0.42592592592592593
 96 	 0.4583333333333333
 97 	 0.43636363636363634
 98 	 0.45454545454545453
 99 	 0.5
 100 	 0.45652173913043476
 101 	 0.39344262295081966
 102 	 0.4482758620689655
 103 	 0.4098360655737705
 104 	 0.4098360655737705
 105 	 0.40404040404040403
 106 	 0.4642857142857143
 107 	 0.3974358974358974
 108 	 0.390625
 109 	 0.43434343434343436
 110 	 0.48333333333333334
 111 	 0.4155844155844156
 112 	 0.48
 113 	 0.4482758620689655
 114 	 0.5333333333333333
 115 	 0.40404040404040403
 116 	 0.4642857142857143
 117 	 0.48
 118 	 0.41414141414141414
 119 	 0.45714285714285713
 120 	 0.4827586206896552
 121 	 0.36619718309859156
 122 	 0.4878048780487805
 123 	 0.45
 124 	 0.4
 125 	 0.3902439024390244
 126 	 0.5094339622641509
 127 	 0.4230769230769231
 128 	 0.38181818181818183
 129 	 0.43243243243243246
 130 	 0.4857142857142857
 131 	 0.417910447761194
 132 	 0.40404040404040403
 133 	 0.4727272727272727
 134 	 0.4222222222222222
 135 	 0.43243243243243246
 136 	 0.40404040404040403
 137 	 0.38235294117647056
 138 	 0.4482758620689655
 139 	 0.48717948717948717
 140 	 0.3838383838383838
 141 	 0.4583333333333333
 142 	 0.3950617283950617
 143 	 0.4166666666666667
 144 	 0.4482758620689655
 145 	 0.41304347826086957
 146 	 0.42857142857142855
 147 	 0.3939393939393939
 148 	 0.4523809523809524
 149 	 0.48
 150 	 0.3939393939393939
 151 	 0.42424242424242425
 152 	 0.45454545454545453
 153 	 0.5833333333333334
 154 	 0.4117647058823529
 155 	 0.5333333333333333
 156 	 0.42424242424242425
 157 	 0.43243243243243246
 158 	 0.4523809523809524
 159 	 0.4857142857142857
 160 	 0.40404040404040403
 161 	 0.4166666666666667
 162 	 0.44
 163 	 0.48333333333333334
 164 	 0.4444444444444444
 165 	 0.47058823529411764
 166 	 0.47368421052631576
 167 	 0.4166666666666667
 168 	 0.4864864864864865
 169 	 0.4883720930232558
 170 	 0.4166666666666667
 171 	 0.4090909090909091
 172 	 0.46153846153846156
 173 	 0.42424242424242425
 174 	 0.42857142857142855
 175 	 0.42857142857142855
 176 	 0.39655172413793105
 177 	 0.3939393939393939
 178 	 0.5
 179 	 0.40404040404040403
 180 	 0.4
 181 	 0.45454545454545453
 182 	 0.42857142857142855
 183 	 0.43902439024390244
 184 	 0.38461538461538464
 185 	 0.5194805194805194
 186 	 0.4482758620689655
 187 	 0.47619047619047616
 188 	 0.47619047619047616
 189 	 0.4358974358974359
 190 	 0.5833333333333334
 191 	 0.4
 192 	 0.44
 193 	 0.4090909090909091
 194 	 0.5405405405405406
 195 	 0.43243243243243246
 196 	 0.46875
 197 	 0.4482758620689655
 198 	 0.45714285714285713
 199 	 0.4
 200 	 0.4603174603174603
